Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Congo, Rep.",COG,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,88847,..,73737,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,68.42873,74.98303,71.60604,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,43.1592,..,45.86457,..,..,..,..,..,..,..
Costa Rica,CRI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.63445,6.45535,6.68984,6.84934,6.86952,7.08254,7.09768,7.35436,7.02824,..
Costa Rica,CRI,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,115.7286,114.84384,113.77843,111.59637,111.27261,110.97032,112.08994,111.46981,113.80664,..
Costa Rica,CRI,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9806,0.98253,0.98492,0.98748,0.99129,0.99426,1.00577,1.01129,1.00888,..
Costa Rica,CRI,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,76.4166,76.16781,77.3158,79.44887,78.04495,77.3865,77.09961,91.12648,..
Costa Rica,CRI,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,97.97772,96.96457,97.50467,98.2234,96.29905,..,..
Costa Rica,CRI,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,166,246,2078,9974,8005,6189,13846,509,..
Costa Rica,CRI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.32607,104.36045,102.4104,98.64965,98.42607,99.5866,97.32091,96.77837,98.59437,..
Costa Rica,CRI,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,37.01455,39.26921,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,57.91424,59.5,61.08605,65.51578,72.43094,73.46257,72.70896,77.08786,92.82231,..
Costa Rica,CRI,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,94.62426,98.93546,98.14904,98.56502,99.29307,100.14915,98.68393,99.23675,101.95217,..
Cote d'Ivoire,CIV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.55346,4.13755,4.65411,4.729,4.57743,4.82988,5.39423,5.14353,4.36816,..
Cote d'Ivoire,CIV,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,72.19464,75.60637,77.56193,80.61577,84.87671,90.62413,93.81539,95.97512,..
Cote d'Ivoire,CIV,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.82792,0.84137,0.85789,0.86716,0.88031,0.89618,0.91179,0.92644,..
Cote d'Ivoire,CIV,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,4.52947,5.93334,6.58992,7.15671,7.57471,7.63806,..
Cote d'Ivoire,CIV,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,64.17623,67.64352,72.05407,79.03977,81.9408,86.60521,..
Cote d'Ivoire,CIV,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,1136993,987969,864920,489791,430570,241575,..
Cote d'Ivoire,CIV,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,53.17803,54.47448,53.29364,54.86824,60.44213,64.16321,71.5999,..,..
Cote d'Ivoire,CIV,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,15.15198,32.64476,32.24951,25.83805,36.48361,42.60764,..
Cote d'Ivoire,CIV,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,40.52068,54.44519,54.45263,56.88592,60.14102,63.06899,67.09999,..
Croatia,HRV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.23793,4.1471,..,4.55695,..,..,..,..,..,..
Croatia,HRV,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,91.97955,93.39041,96.40122,99.84395,100.78111,100.57915,98.40669,96.53224,..,..
Croatia,HRV,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00075,0.99694,1.00045,1.00303,0.99586,1,1.0041,1.00124,..,..
Croatia,HRV,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,60.93674,62.09339,61.82678,60.45362,59.58578,60.30668,61.14631,67.2391,..,..
Croatia,HRV,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,85.6045,87.35711,..,..,..,..,..,..,..,..
Croatia,HRV,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,9034,4785,1905,2218,1950,1851,2636,2304,..,..
Croatia,HRV,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,91.27276,93.08901,92.74301,94.96452,97.93856,103.48404,101.02,95.54716,..,..
Croatia,HRV,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,39.88723,46.03518,..,..,44.41551,45.957,43.42483,43.24235,..,..
Croatia,HRV,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,95.59044,98.15576,97.95923,100.75224,..,..
Croatia,HRV,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,99.69965,104.36348,100.66815,95.38026,..,..
Cuba,CUB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,12.83731,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.2241,100.28652,99.85049,98.33487,97.4364,96.49493,96.98299,97.77472,99.58639,..
Cuba,CUB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97654,0.97835,0.98132,0.98448,0.9506,0.94312,0.95083,0.94929,0.95668,..
Cuba,CUB,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,92.44609,90.53899,..,..,99.23858,99.72408,99.76681,99.62575,98.4198,..
Cuba,CUB,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,98.20597,98.28971,97.7171,97.62517,95.08158,93.86373,94.35613,95.40883,97.5384,..
Cuba,CUB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,7007,10264,15962,15699,37618,44344,40376,31515,15680,..
Cuba,CUB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,94.98465,95.78063,94.9207,93.86077,98.09443,97.07624,92.82561,89.52382,84.13141,..
Cuba,CUB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,43.551,48.24829,49.74823,54.43759,44.76754,36.5216,25.43061,17.01217,16.53147,..
Cuba,CUB,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,96.06195,90.08027,97.18586,94.52977,95.10203,96.376,95.2097,100.9631,101.88105,..
Cuba,CUB,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,98.41945,99.40349,98.46267,98.11956,101.42496,103.6998,99.00476,95.16048,90.42532,..
Curacao,CUW,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,4.93095,..,..,..,..,..,..
Curacao,CUW,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,157.67288,..,..,..,..,..,..
Curacao,CUW,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,0.96031,..,..,..,..,..,..
Curacao,CUW,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,94.95644,..,..,..,..,..,..
Cyprus,CYP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.58025,6.56242,..,6.43177,6.37474,6.3753,6.29136,..,..,..
Cyprus,CYP,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.63377,100.79486,100.05692,99.87841,99.58708,99.29021,98.72413,99.36173,..,..
Cyprus,CYP,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00018,0.99221,0.9977,1.00227,1.00852,0.99981,1.00354,1.00108,..,..
Cyprus,CYP,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,70.67605,71.0965,69.05335,69.51929,68.96432,70.0547,70.33073,73.42766,..,..
Cyprus,CYP,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,98.08758,97.70888,97.58037,97.67327,97.06624,97.89554,..,..
Cyprus,CYP,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,19,82,710,973,1217,758,961,754,..,..
Cyprus,CYP,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.31649,101.7331,100.06414,98.33207,99.82538,96.81906,98.46739,101.26973,..,..
Cyprus,CYP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,13.93028,17.94782,20.02538,25.95649,26.63335,27.49962,0.77566,28.01843,..,..
Cyprus,CYP,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.06446,4.27214,4.25086,4.09089,3.99462,5.78885,5.58738,..,..,..
Czech Republic,CZE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.59071,100.47488,99.32076,98.77562,98.67689,99.69926,100.49187,100.95971,..,..
Czech Republic,CZE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.996,0.99449,0.99908,1.00067,1.00017,1.00358,1.00552,1.0056,..,..
Czech Republic,CZE,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,78.90601,79.63351,80.76051,81.49851,83.81433,84.30116,83.40186,83.84619,..,..
Czech Republic,CZE,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,89.15242,89.69032,89.32795,89.48699,..,..,..,..,..
Czech Republic,CZE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,16,3219,2076,5048,3511,1026,1840,1847,..,..
Czech Republic,CZE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,106.45678,103.75914,100.99044,99.76104,98.16072,96.07079,97.06747,97.84404,..,..
Czech Republic,CZE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,42.30395,43.32633,43.6908,47.52533,46.14879,38.6709,38.35216,42.19274,..,..
Czech Republic,CZE,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,102.304,104.08516,102.39957,99.62092,98.69155,..,..
Czech Republic,CZE,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,99.20381,98.57522,96.33737,96.82744,97.66146,..,..
Denmark,DNK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,8.55955,8.48486,7.23782,8.49443,7.63485,..,..,..,..,..
Denmark,DNK,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.68572,100.47503,100.89399,101.00692,100.70018,100.76162,101.19146,100.93354,..,..
Denmark,DNK,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00204,0.99409,0.99111,0.98968,0.9886,0.98671,0.98831,0.99359,..,..
Denmark,DNK,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,95.50287,95.85743,97.7964,94.12629,94.31599,93.47693,93.3203,93.38274,..,..
Denmark,DNK,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,96.85161,97.96883,98.35611,98.60111,98.28347,98.50205,..,..,..,..
Denmark,DNK,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,4875,4182,2629,1172,2315,275,47,944,..,..
Denmark,DNK,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.11993,99.62967,98.25849,99.27841,98.77498,98.73803,103.88269,103.7764,..,..
Denmark,DNK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,49.22418,49.46672,47.27444,52.56831,55.32686,..,..,54.47694,..,..
Denmark,DNK,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,149.71776,148.78418,150.41124,152.30827,149.83415,..,..
Denmark,DNK,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,99.55306,99.42718,99.79551,104.38378,104.41602,..,..
Djibouti,DJI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.49022,..,..,..,..,5.3407,5.79128,5.59124,5.55942,..
Djibouti,DJI,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,69.28321,72.36631,71.78188,72.9942,72.83492,71.88542,71.9182,71.18781,75.11438
Djibouti,DJI,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,1.07869,1.07973,1.06331,1.05233,1.07193,1.0673,1.06238,1.02351,0.9957
Djibouti,DJI,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,4.3444,3.83575,..,..,..,4.68963,5.66261,6.32239,7.53587
Djibouti,DJI,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,60.25384,..,61.12784,62.95839,63.10016,59.49485,62.01595,62.58727,66.478
Djibouti,DJI,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,37863,..,37538,29421,35253,37933,35576,33948,30090
Djibouti,DJI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,50.78262,..,50.69831,59.97707,65.59613,67.35251,62.97632,66.38029,..
Djibouti,DJI,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,29.29276,42.86508,..,28.69814,28.55571,29.275,44.92175,40.52205,..
Djibouti,DJI,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,41.41237,42.66171,41.64482,47.74317,48.21753,48.13925,50.50796,56.8935,..
Dominica,DMA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,3.38688,..,..,..,..
Dominica,DMA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.84143,107.99784,112.82782,113.75409,116.39496,115.24678,113.15034,..,..,..
Dominica,DMA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98288,0.99417,0.97949,0.98399,1.00503,0.98417,0.97337,..,..,..
Dominica,DMA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,81.18701,..,..,..,..,51.50115,56.82614,..,..,..
Dominica,DMA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,88,..,..,..,..,61,..,..,..
Dominica,DMA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,77.03927,86.68262,97.30413,96.42538,100.85714,105.95358,113.9267,..,..,..
Dominica,DMA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,95.74329,91.75824,..,92.37805,..,88.14564,102.9703,..,..,..
Dominica,DMA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,78.89561,90.48,101.77215,103.13059,..,108.60324,115.09434,..,..,..
Dominican Republic,DOM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.41371,104.31606,102.4151,103.77348,102.2051,106.21861,105.81693,103.96925,102.47112,..
Dominican Republic,DOM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.88124,0.90545,0.90383,0.90808,0.9066,0.91242,0.92314,0.93251,0.94176,..
Dominican Republic,DOM,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,38.13601,38.91217,41.24771,45.99249,48.30136,48.5959,48.02706,50.14469,50.67653,..
Dominican Republic,DOM,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,88.57364,90.0465,89.31764,89.52274,88.14003,92.59353,92.9826,92.70941,92.68957,..
Dominican Republic,DOM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,54305,56059,70495,73041,93781,52389,53438,61774,65825,..
Dominican Republic,DOM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.69574,93.07074,93.52137,94.23554,95.26005,99.52608,99.15803,95.32809,93.12752,..
Dominican Republic,DOM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,20.56563,..,19.54315,19.78097,22.99663,31.35829,..,..
Dominican Republic,DOM,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,83.57476,73.63246,73.59425,73.7038,75.5835,76.89775,80.10685,80.56375,76.53722,..
Dominican Republic,DOM,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,80.78289,90.28735,91.19295,91.08498,92.3644,90.66742,96.90802,93.63882,90.57517,..
Early-demographic dividend,EAR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,105.90599,106.22293,106.99673,108.96862,107.55624,107.92632,111.33064,109.86763,109.89406,..
Early-demographic dividend,EAR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99643,1.00016,1.00035,1.03036,1.02551,1.02553,1.04221,1.03652,1.03287,..
Early-demographic dividend,EAR,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,89.42242,89.52529,89.6106,89.84268,89.8341,89.64035,89.77317,89.72967,89.59618,..
Early-demographic dividend,EAR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,24256390,24623772,22944190,21036391,20472853,20993741,20281531,19883990,19653942,..
Early-demographic dividend,EAR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,89.37707,88.99539,90.93493,91.63755,92.80858,92.8953,92.33046,92.01445,92.59526,..
Early-demographic dividend,EAR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.63949990272522,4.12580490112305,4.57746005058289,4.5264048576355,4.71484994888306,..,..,..,..,..
East Asia & Pacific,EAS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.51498,101.93084,102.40295,102.15911,100.18202,100.2671,101.20597,101.88848,102.8362,..
East Asia & Pacific,EAS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99251,0.99458,0.99194,0.99473,0.99487,0.99317,0.99579,0.99705,0.99796,..
East Asia & Pacific,EAS,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,95.5121,95.94855,95.52392,95.45252,95.47628,95.58924,..,..,..,..
East Asia & Pacific,EAS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,6870498,6537071,6437944,6718832,6281740,6140836,5964924,5726240,5906806,..
